id,stockonhand,date,stockcardid
e0efa780-edd6-410c-9c70-29d6c67f883b,50,2017-05-01,5eab2501-2302-4ff5-81f7-ccb1edd369f5
793bb6d3-2fe5-478d-ba16-ead383b378f6,30,2017-05-01,5c5435da-9957-429f-b5ad-13d231e4506e
e93b8d5f-dbbf-497b-bf2c-a5ba3e4e1b06,60,2017-05-01,0d1613a7-f0c4-4f5d-9247-8827d6050fd9
7f2b8b2a-8405-426e-9eb8-548f1107e6e5,40,2017-05-01,72d4f0c6-a10e-49ae-bb47-d21a52147064
7b1339bb-0adc-45e4-a11e-feda2ec57495,70,2017-05-26,298e5448-7581-46e9-a271-0331723ac603
5971e467-07f6-421c-bfcb-ccaee50ba0a6,100,2017-05-26,02a36fa9-ae03-4825-86af-e63f44862cd4
eb4ea276-3ca2-4a5e-859e-ec4a61d7d1cc,90,2017-05-26,47faaed8-0eb3-410d-9a79-ae5476659263
686b8777-ae03-44f8-864c-55c0ef013036,80,2017-05-26,ce6223fe-fac0-4f3a-b7f7-fa83af1bcf5c
9dbd2935-620e-4112-938b-8c2f757aad31,984,2017-09-01,d90f2419-51db-450a-b94a-63aabc8c9e96
e840798a-a946-4c88-a618-f91bc33ea836,47,2017-09-01,dc9c7edc-6119-401f-ae61-c58be99c8fd9
82e76889-ba05-4a74-a718-ead1b05705d5,0,2017-09-01,8a17148a-4cde-4ab8-bf67-875704e78c1d
43e8b1e0-4c48-4d89-8c2c-37c7a0d3677c,48,2017-09-01,e8e79cdb-4c3d-40e2-b249-68001c642ec2
b637f734-f547-4591-b412-b6d33080fe87,52,2017-09-01,0e8f0cf5-5f30-4f17-9f9b-01024167a6b1
48ff5950-6e32-4809-88f5-2ae6ac37e56c,60,2017-09-01,022a5eff-ee0e-4c9d-80b3-e8e689c86bdc
20daa57e-f37c-4fc0-8345-a547fde4767d,110,2017-09-01,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a
d7c13ac3-bbfc-4ef0-a119-719d5e50f49b,7,2017-09-01,9a52b4b7-06bb-4db9-a359-37be450328f3
2071514f-f465-4bea-b57c-e16a4687a26a,49,2017-09-01,fdf636d9-1f33-4808-bfce-f830eaf9c67b
8bccfe73-a01f-47dc-97b6-8adea3f89410,45,2017-09-01,83316430-cbff-42d9-b531-10b86ec8e30b
d150cf02-b583-4eff-a085-f031a8eb719b,48,2017-09-01,87e0647e-b907-473e-b3ec-339cafa5aa21
48742a91-c3d5-47d9-a37d-013204566fd0,27,2017-09-01,356e1bf6-05a7-4223-9989-368477801182
517e383f-256a-4188-b701-8b2f8a2e952e,92,2017-09-01,0e1dff26-3eee-4b03-a6ea-ed7f95549d98
779cf19b-ae9b-4fc9-9e5e-9f77fe154882,40,2017-09-01,60bb6c1a-4fdc-4e25-8c23-bb64f1798579
27bba1a2-9c55-4774-baf3-6f51647aa4bc,120,2017-09-01,01f8d9e9-1a6e-4c35-8317-fb772063d16f
77d70f73-e6ac-4e93-bd08-42b035660b30,47,2017-09-01,e72345dd-6db6-49b2-ae50-772fe401950f
ade4501a-aafe-44f8-a6fc-583c29cbdb74,45,2017-09-01,3af4a8c7-d3c1-4730-867c-67dd5054522b
8091757f-c91a-45cf-a9b5-480c5dbb6fe9,111,2017-09-01,876ef854-082a-45ff-b802-dd325f9a67f0
74d62261-596c-4a8d-a8b6-1ca216d9b0fa,88,2017-09-01,f730d4df-dd55-413d-b64a-52ee00eda154
7118dea8-1751-4f8a-a4eb-95fab8d0d50c,40,2017-09-01,45db7822-cc9a-4f6e-b04d-ea55cff9775e
d90e6caa-6fa8-4c25-bb43-d219003093f9,49,2017-09-01,447c6e02-fe09-4eba-84f1-42c7afdf86f2
c98cbccf-113d-4b16-b46e-0dd3ae0d70c7,38,2017-09-01,ad119993-1bd1-4e57-8449-98aaf7e03238
5a506239-8ad4-44e4-92f8-f1fc466872c9,39,2017-09-01,0818a5b7-6ddd-408c-9af2-e87919f406a8
292f51c5-6437-4ff8-85aa-d55b45c36071,80,2017-09-01,8e611e59-20c7-489f-9717-7af2061f469b
df5f4366-478e-483f-a780-4cf18d38ec3d,660,2017-09-01,2fa5e0b8-eefb-4c74-9574-62b00fb10477
c053f66a-15eb-44fa-9ba3-e8e7207f7383,355,2017-09-01,05780441-4528-41e4-96f2-63d73f3665f8
76a5405f-2ee0-4a54-b112-b9cb036d6fe8,49,2017-09-01,2edc9615-ed8a-4028-8d2b-8a0b1a461832
865f0662-6f5a-4117-918e-75a37ff7421a,40,2017-09-01,48714599-6176-4fd9-8b71-85b31b66c36a
8e61fec5-a913-4d25-82ec-cf75e944b729,16,2017-09-01,5967b5bc-5205-4f5a-87f4-01f6f612b7c0
b9a9aeda-6c8c-4f68-93cb-c5bec1226562,47,2017-09-01,103c11eb-8847-4688-8513-14ba99f3f515
4ee7749c-a88d-4037-8b31-88b2ee5ec7f3,37,2017-09-01,c5c76b35-9de3-4abd-b83d-b69410f0e0ab
27ada1e6-4ad5-47c1-bb0b-9d1e563c1181,86,2017-09-01,d96893b4-e2e3-4d18-957a-b2d11ebdff96
95582fa3-ca7c-47f7-b179-661217803c4f,73,2017-09-01,82cafbda-709e-4995-8b07-15ab963e3416
4d1f220a-cbf2-4172-a045-0b7a2c4d9f2f,37,2017-09-02,83316430-cbff-42d9-b531-10b86ec8e30b
1403b95f-581a-4184-818e-1d345e6e01f2,97,2017-09-02,9a52b4b7-06bb-4db9-a359-37be450328f3
d1eff4d3-a8fd-4780-a361-b2599c332517,81,2017-09-02,d96893b4-e2e3-4d18-957a-b2d11ebdff96
196830db-95dd-404d-99f7-920e5d67c350,36,2017-09-02,45db7822-cc9a-4f6e-b04d-ea55cff9775e
b6d82f43-6703-4a26-83f1-2a0df991935e,982,2017-09-02,d90f2419-51db-450a-b94a-63aabc8c9e96
cddc564b-3fe1-4bc7-bf7f-54d2d3269cae,54,2017-09-02,eb0770d9-bbdd-489a-a653-1ab05657086a
65f87c36-3249-4a24-b9b3-32fe488eacc3,39,2017-09-02,fdf636d9-1f33-4808-bfce-f830eaf9c67b
6a702526-9098-47c4-8752-351b319f608a,57,2017-09-02,82cafbda-709e-4995-8b07-15ab963e3416
1ccee987-67d7-4a6a-8769-03935eb4033b,30,2017-09-02,0818a5b7-6ddd-408c-9af2-e87919f406a8
4fbe151b-c81e-46f4-8e3e-2d807c8c2206,46,2017-09-02,48714599-6176-4fd9-8b71-85b31b66c36a
caa90b99-fc32-4062-ab63-be7ce2ddd093,659,2017-09-02,2fa5e0b8-eefb-4c74-9574-62b00fb10477
dfe0d3b0-9326-4141-a608-b2f0152a4e10,65,2017-09-02,3af4a8c7-d3c1-4730-867c-67dd5054522b
40d16463-df9a-480f-9f1f-974a346a94a4,108,2017-09-02,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a
e709ea01-0a9d-49bf-a798-f29dca3386ce,43,2017-09-02,a5adb811-7dca-49d0-ba8d-4190efe7eda6
cae4f3c0-dff3-48dc-8106-0480f23584e7,200,2017-09-02,876ef854-082a-45ff-b802-dd325f9a67f0
31b4fb16-06d0-4f95-b876-138b1b05f578,52,2017-09-02,f693368a-c00f-41c3-9994-191a7ee9f203
586c7664-2e10-413c-b76b-c0331e3f2d39,59,2017-09-02,8a17148a-4cde-4ab8-bf67-875704e78c1d
2485c0c4-3f8b-47dc-8fa9-1883361a54d6,80,2017-09-02,f730d4df-dd55-413d-b64a-52ee00eda154
5c5c54c6-46f4-4217-9f29-421479fba1ea,117,2017-09-02,01f8d9e9-1a6e-4c35-8317-fb772063d16f
5a2394c6-bc60-496f-bd4a-74baa31c3199,39,2017-09-02,e72345dd-6db6-49b2-ae50-772fe401950f
65ef1eb2-d3cb-4da5-9865-c3c8e18f3c34,40,2017-09-02,2edc9615-ed8a-4028-8d2b-8a0b1a461832
d1d8c0ad-343e-4022-88e1-b44b74e9cb64,150,2017-09-02,c2e8e606-8fea-45ca-bfd5-10e30d9f4b22
8fb9bf42-ca44-4d2b-83c4-ca0fccec3051,0,2017-09-02,c8a96290-5e94-4349-9baa-d8a2aefa1468
4ac27af9-071e-4b66-82b7-6793757c7b72,45,2017-09-02,4bf6a901-c9e3-4dac-874c-faf05f637bd8
95db1963-fe90-4e87-a535-be623b9f165d,42,2017-09-02,0e8f0cf5-5f30-4f17-9f9b-01024167a6b1
aa5fd388-41db-46b9-acbd-77348b181bd2,37,2017-09-02,103c11eb-8847-4688-8513-14ba99f3f515
f6423afc-eb81-43f9-a856-7d386729c8fe,39,2017-09-02,ad119993-1bd1-4e57-8449-98aaf7e03238
02de38d0-6436-48a2-902d-7040ab400005,64,2017-09-02,5967b5bc-5205-4f5a-87f4-01f6f612b7c0
910adc67-3a3e-4399-97f4-2a00106fff21,106,2017-09-02,356e1bf6-05a7-4223-9989-368477801182
1e28fa2e-cd1e-407c-b557-ba7c56d50234,140,2017-09-02,855d537d-d4b9-4250-8144-88fde9ad0aa4
ddc28104-6efe-478f-aff1-5f8f8f37b7d7,44,2017-09-02,447c6e02-fe09-4eba-84f1-42c7afdf86f2
74c3db8b-5685-43ec-ac95-7fdbf962bff1,360,2017-09-02,05780441-4528-41e4-96f2-63d73f3665f8
fc82a4a3-8424-4783-b72c-996e9dbfdb28,84,2017-09-02,0e1dff26-3eee-4b03-a6ea-ed7f95549d98
629d0af2-3d28-4c42-bc5b-c505fc0fdce2,41,2017-09-03,e8e79cdb-4c3d-40e2-b249-68001c642ec2
9acfaa68-8d95-4593-8a1a-472b7c9e797b,115,2017-09-03,01f8d9e9-1a6e-4c35-8317-fb772063d16f
d4344c3e-9ff4-4b75-bccd-d1292c8cd123,70,2017-09-03,0818a5b7-6ddd-408c-9af2-e87919f406a8
3969d25a-2d4f-4e36-8211-79340a34ed5e,94,2017-09-03,9a52b4b7-06bb-4db9-a359-37be450328f3
9d55d6d5-79e5-4339-9a86-f33a458b9afa,114,2017-09-03,5967b5bc-5205-4f5a-87f4-01f6f612b7c0
b484033a-63a6-46fe-9026-6b9b3aca78bd,28,2017-09-03,45db7822-cc9a-4f6e-b04d-ea55cff9775e
14b741a3-54ae-43d6-ac64-f9b326271f8d,53,2017-09-03,8a17148a-4cde-4ab8-bf67-875704e78c1d
d3788ec7-2762-42f8-8465-5d06a9e37dcc,973,2017-09-03,d90f2419-51db-450a-b94a-63aabc8c9e96
0208640a-0806-424c-b330-823156e825ec,89,2017-09-03,eb0770d9-bbdd-489a-a653-1ab05657086a
bbf2d73a-8d90-40cb-b0f0-bf25eafb0d56,37,2017-09-03,60bb6c1a-4fdc-4e25-8c23-bb64f1798579
3e1e6d0a-472a-49ec-8a91-1e01502d3ea5,199,2017-09-03,876ef854-082a-45ff-b802-dd325f9a67f0
e3eb4281-1f8d-418e-bfd6-364f5bd0f247,45,2017-09-03,c5c76b35-9de3-4abd-b83d-b69410f0e0ab
258e3cd9-f0f0-4d28-91a1-ed2f1a5aa76f,95,2017-09-03,3af4a8c7-d3c1-4730-867c-67dd5054522b
82811bf1-556e-4605-992c-b074da8154d3,37,2017-09-03,e72345dd-6db6-49b2-ae50-772fe401950f
d44dbcce-9218-4406-bf19-66e9adb14094,34,2017-09-03,2edc9615-ed8a-4028-8d2b-8a0b1a461832
65d849a4-a54d-4394-a83f-dae1a847673f,76,2017-09-03,0e1dff26-3eee-4b03-a6ea-ed7f95549d98
3adea3b5-2f4e-4801-9b21-635549bd192d,124,2017-09-03,356e1bf6-05a7-4223-9989-368477801182
30d9f735-d181-47fe-8649-4e86197c018a,90,2017-09-03,e8e2396f-1b87-45d3-a488-998ebe149c5d
b67bc050-c74b-44c4-83bc-6f5ca77f9f90,104,2017-09-03,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a
72e905eb-2006-4a0b-ad2c-f617e67bdf3f,53,2017-09-03,f693368a-c00f-41c3-9994-191a7ee9f203
65e5f82f-ff38-447e-8ff0-286a6f4864ae,70,2017-09-03,d96893b4-e2e3-4d18-957a-b2d11ebdff96
6215da88-63e8-4ad8-a04a-427929b94486,35,2017-09-03,dc9c7edc-6119-401f-ae61-c58be99c8fd9
a71544df-7926-4f0f-af20-78b181927f91,44,2017-09-03,48714599-6176-4fd9-8b71-85b31b66c36a
58b84443-2915-4073-b72b-19f60f4cae47,89,2017-09-03,8e611e59-20c7-489f-9717-7af2061f469b
a93c5c7e-fb21-46c2-99a5-7ff7addcea51,61,2017-09-03,82cafbda-709e-4995-8b07-15ab963e3416
b67b7815-28f4-49be-bc0c-819643ac406b,50,2017-09-03,fdf636d9-1f33-4808-bfce-f830eaf9c67b
60bb6b4b-7d8c-4988-b69f-31de4c7f5efc,62,2017-09-03,d9bbbb40-70e3-41f1-9ff0-3a9a0362edbb
ae05dded-51ee-4aa8-953d-2819d6e6aa17,137,2017-09-03,c2e8e606-8fea-45ca-bfd5-10e30d9f4b22
016f825f-a882-4564-9ca2-dc48ddfc0e56,32,2017-09-03,103c11eb-8847-4688-8513-14ba99f3f515
676e6c57-4f60-4a15-9a1c-38438db8248d,89,2017-09-03,c8a96290-5e94-4349-9baa-d8a2aefa1468
7e8109ad-a496-460b-b96b-aa031e7c9579,34,2017-09-03,4bf6a901-c9e3-4dac-874c-faf05f637bd8
8156451f-37be-4f72-aa66-142237e353cb,71,2017-09-03,f730d4df-dd55-413d-b64a-52ee00eda154
45f6277e-86f4-43b3-8774-bcbbe58289bb,44,2017-09-04,f693368a-c00f-41c3-9994-191a7ee9f203
a2fa208d-8e49-408e-bb6c-f76bdf689df5,89,2017-09-04,3af4a8c7-d3c1-4730-867c-67dd5054522b
e33a6f72-8a56-4fda-952d-93c0027b7f9e,35,2017-09-04,2edc9615-ed8a-4028-8d2b-8a0b1a461832
fefbeaa2-dbff-4192-ae05-5911b5cfeea2,70,2017-09-04,0818a5b7-6ddd-408c-9af2-e87919f406a8
f1e9be69-1dba-44f6-b429-d713a119f229,65,2017-09-04,0e1dff26-3eee-4b03-a6ea-ed7f95549d98
a1ee5a55-a700-47ac-82f9-5e2326443a64,48,2017-09-04,8a17148a-4cde-4ab8-bf67-875704e78c1d
96205882-1348-4121-88d9-88c649833f08,33,2017-09-04,60bb6c1a-4fdc-4e25-8c23-bb64f1798579
0f6eaa5b-f725-4538-abdc-88181e235fe6,93,2017-09-04,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a
9b9c6f40-0568-4b19-9d15-3ab0c6806ed1,146,2017-09-04,d9bbbb40-70e3-41f1-9ff0-3a9a0362edbb
